Academic Year,TAP College Code,Federal School Code,Level,TAP Level of Study,TAP College Name,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2001,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,8,5.17,14150.50
2001,7031,7394,U,2 yr Undergrad,BERKELEY COLL OF NYC - EVE 2YR UG,PRIVATE,6-BUS. DEGREE,236,153.67,526654.28
2001,6731,7394,U,4 yr Undergrad,BERKELEY COLL OF NYC-EVE 4YR UG,PRIVATE,6-BUS. DEGREE,442,330.17,1015384.74
2001,7035,7421,U,2 yr Undergrad,BERKELEY COLL OF WHITE PLAINS 2YR,PRIVATE,6-BUS. DEGREE,162,120.5,420044.65
2001,6735,7421,U,4 yr Undergrad,BERKELEY COLL OF WHITE PLAINS 4YR,PRIVATE,6-BUS. DEGREE,199,157.67,491739.71
2001,7036,7421,U,2 yr Undergrad,BERKELEY COLL OF WHITE PLAINS EVE,PRIVATE,6-BUS. DEGREE,21,12.33,36463.00
2001,6736,7421,U,4 yr Undergrad,BERKELEY COLL OF WHITE PLAINS EVE,PRIVATE,6-BUS. DEGREE,58,38,112058.41
2001,7030,8556,U,2 yr Undergrad,BERKELEY COLLEGE 2YR,PRIVATE,6-BUS. DEGREE,332,232.25,871486.96
2001,6730,8556,U,4 yr Undergrad,BERKELEY COLLEGE 4YR,PRIVATE,6-BUS. DEGREE,372,283,1067702.03
2001,5785,13029,G,Grad,BORICUA COLLEGE - GRAD,PRIVATE,5-INDEPENDENT,4,3,462.50
2001,2262,13029,U,2 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,2500.00
2001,2262,13029,U,4 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1091,881.25,3398360.67
2001,2262,13029,U,5 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,15,11.25,36064.00
2001,55,21068,U,2 yr Undergrad,BRAMSON ORT COLLEGE,PRIVATE,5-INDEPENDENT,576,455.25,1967832.50
2001,55,21068,U,STAP,BRAMSON ORT COLLEGE,PRIVATE,5-INDEPENDENT,2,1,1849.25
2001,7262,20757,U,2 yr Undergrad,BRIARCLIFFE COLL WOODBURY 2YR,PRIVATE,6-BUS. DEGREE,743,612.5,1833511.54
2001,7264,20757,U,2 yr Undergrad,BRIARCLIFFE COLL-BOHEMIA 2YR,PRIVATE,6-BUS. DEGREE,479,393.42,1175270.13
2001,6262,20757,U,4 yr Undergrad,BRIARCLIFFE COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,384,311,740142.50
2001,7886,32083,U,2 yr Undergrad,BROOKLYN INST OF BUSINESS TECH,PRIVATE,7-BUS. NON-DEG,319,282.5,1312398.08
2001,5480,2677,G,Grad,BROOKLYN LAW SCHOOL,PRIVATE,5-INDEPENDENT,146,130,51199.50
2001,2025,2862,U,2 yr Undergrad,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2236,1800.75,2516342.50
2001,2025,2862,U,5 yr Undergrad,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4,2.5,5639.50
2001,7730,2678,U,2 yr Undergrad,BRYANT & STRATTON ALBANY,PRIVATE,6-BUS. DEGREE,294,255.5,854972.36
2001,7732,2678,U,2 yr Undergrad,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,1049,862.08,3237923.61
2001,7734,2678,U,2 yr Undergrad,BRYANT & STRATTON ROCHESTER,PRIVATE,6-BUS. DEGREE,539,461.17,1565584.16
2001,7736,2678,U,2 yr Undergrad,BRYANT & STRATTON SYRACUSE,PRIVATE,6-BUS. DEGREE,664,561.67,2077247.37
2001,7720,25729,U,2 yr Undergrad,BUSINESS INFORMATICS,PRIVATE,6-BUS. DEGREE,143,129.67,460794.11
2001,90,2681,U,2 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,6,5,8024.00
2001,90,2681,U,4 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1759,1649.08,3213507.88
2001,90,2681,U,5 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,22,16.5,62147.75
2001,5210,2681,G,Grad,CANISIUS COLLEGE GRAD,PRIVATE,5-INDEPENDENT,49,33.75,12332.75
2001,2005,2861,U,2 yr Undergrad,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1239,958.25,1419397.95
2001,2035,2685,U,2 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,4,3,4193.50
2001,2035,2685,U,4 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,527,481.75,1250989.00
2001,2035,2685,U,5 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,6,6,23606.00
2001,2035,2685,U,STAP,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,5,1.25,1023.11
2001,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,14,13.25,20893.75
2001,7924,21760,U,2 yr Undergrad,CHERYL FELL'S SCHOOL OF BUSINESS,PRIVATE,7-BUS. NON-DEG,23,19.33,12237.38
2001,120,2699,U,2 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,1301.00
2001,120,2699,U,4 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1282,1207.75,2331323.94
2001,120,2699,U,5 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,12,10.5,30109.85
2001,5220,2699,G,Grad,CLARKSON UNIVERSITY- GRAD,PRIVATE,5-INDEPENDENT,29,26.25,8331.75
2001,2036,6787,U,2 yr Undergrad,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,905,707,940523.75
2001,135,2704,U,2 yr Undergrad,COL NEW ROCHELLE ARTS & SCIENCES,PRIVATE,5-INDEPENDENT,1,0.5,1650.00
2001,135,2704,U,4 yr Undergrad,COL NEW ROCHELLE ARTS & SCIENCES,PRIVATE,5-INDEPENDENT,312,283.25,854840.00
2001,137,2704,U,2 yr Undergrad,COL NEW ROCHELLE SCH OF NURSING,PRIVATE,5-INDEPENDENT,2,1,4012.50
2001,137,2704,U,4 yr Undergrad,COL NEW ROCHELLE SCH OF NURSING,PRIVATE,5-INDEPENDENT,101,83,238489.50
2001,5735,2703,G,Grad,COL OF MT ST VINCENT,PRIVATE,5-INDEPENDENT,1,0.5,37.50
2001,130,2703,U,4 yr Undergrad,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,653,607.75,1895809.75
2001,130,2703,U,5 yr Undergrad,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,10,7,26439.00
2001,133,2703,U,4 yr Undergrad,COL OF MT ST VINCENT 4YR TRIM,PRIVATE,5-INDEPENDENT,3,1.67,1185.67
2001,125,2701,U,4 yr Undergrad,COLGATE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,359,349,741382.50
2001,5355,2704,G,Grad,COLL OF NEW ROCHELLE GRAD,PRIVATE,5-INDEPENDENT,10,7.5,2700.00
2001,136,2704,U,2 yr Undergrad,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,2,1,3250.00
2001,136,2704,U,4 yr Undergrad,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,3609,2926.25,10338018.03
2001,7121,5208,U,2 yr Undergrad,COLL WESTCHESTER 2YR EVE,PRIVATE,6-BUS. DEGREE,365,287.33,935153.53
2001,140,2705,U,2 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,15,10.75,23201.50
2001,140,2705,U,4 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1479,1347.5,2638954.75
2001,140,2705,U,5 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,9,7,22170.50
2001,5235,2705,G,Grad,COLLEGE OF SAINT ROSE GRAD,PRIVATE,5-INDEPENDENT,63,46.25,13419.75
2001,5485,2707,G,Grad,COLUMBIA  UNIV COLL MEDICINE,PRIVATE,5-INDEPENDENT,25,24.5,10288.00
2001,5655,2707,G,Grad,COLUMBIA  UNIV ENGINEER GRAD,PRIVATE,5-INDEPENDENT,3,2,387.50
2001,5020,2707,G,Grad,COLUMBIA U GRADUATE PROGRAMS,PRIVATE,5-INDEPENDENT,90,81.25,28981.00
2001,5021,3979,G,Grad,COLUMBIA U TEACHERS COL GRAD,PRIVATE,5-INDEPENDENT,77,56,20060.00
2001,150,2707,U,4 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,310,302,798219.50
2001,171,2707,U,4 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,219,185.75,507647.25
2001,150,2707,U,5 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,10,9,30292.00
2001,171,2707,U,5 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,9,7.25,24050.75
2001,5660,2707,G,Grad,COLUMBIA UNIV  ARCHITECTURE GRAD,PRIVATE,5-INDEPENDENT,13,12,4946.00
2001,5025,2707,G,Grad,COLUMBIA UNIV ARTS GRAD,PRIVATE,5-INDEPENDENT,46,44.5,19607.00
2001,5465,2707,G,Grad,COLUMBIA UNIV BUSINESS GRAD,PRIVATE,5-INDEPENDENT,18,18.5,6909.50
2001,5487,2707,G,Grad,COLUMBIA UNIV DENTISTRY GRAD,PRIVATE,5-INDEPENDENT,23,22,7100.00
2001,5240,2707,G,Grad,COLUMBIA UNIV INTL AFFAIRS GRAD,PRIVATE,5-INDEPENDENT,23,21,8514.00
2001,5490,2707,G,Grad,COLUMBIA UNIV JOURNALISM GRAD,PRIVATE,5-INDEPENDENT,3,3,700.00
2001,5495,2707,G,Grad,COLUMBIA UNIV LAW GRAD,PRIVATE,5-INDEPENDENT,56,54.5,21796.00
2001,5486,2707,G,Grad,COLUMBIA UNIV NURSING GRAD,PRIVATE,5-INDEPENDENT,11,7.25,2695.50
2001,166,2707,U,4 yr Undergrad,COLUMBIA UNIV NURSING PROG,PRIVATE,5-INDEPENDENT,9,9.75,25167.75
2001,5489,2707,G,Grad,COLUMBIA UNIV PHYSICAL/OCCUP THER,PRIVATE,5-INDEPENDENT,21,19.5,5233.00
2001,5488,2707,G,Grad,COLUMBIA UNIV PUB HEALTH/NUTRITIO,PRIVATE,5-INDEPENDENT,24,17.75,6391.50
2001,168,2707,U,4 yr Undergrad,COLUMBIA UNIV SCH ENGINEERING,PRIVATE,5-INDEPENDENT,166,160.25,444994.25
2001,168,2707,U,5 yr Undergrad,COLUMBIA UNIV SCH ENGINEERING,PRIVATE,5-INDEPENDENT,11,10,35452.00
2001,5505,2707,G,Grad,COLUMBIA UNIV SOC WORK GRAD,PRIVATE,5-INDEPENDENT,78,71.25,21619.50
2001,2038,6789,U,2 yr Undergrad,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,658,521.83,737641.50
2001,2040,2709,U,2 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,3,2,2330.00
2001,2041,2709,U,2 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,1,0.33,930.33
2001,2040,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,248,232.25,563183.25
2001,2041,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,21,11.17,25905.49
2001,5800,2710,G,Grad,COOPER UNION - GRADUATE,PRIVATE,5-INDEPENDENT,2,1.5,670.50
2001,170,2710,U,4 yr Undergrad,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,150,144,364665.00
2001,7907,21821,U,2 yr Undergrad,COPE INSTITUTE,PRIVATE,7-BUS. NON-DEG,58,30.67,133717.83
2001,5510,4762,G,Grad,CORNELL U MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,26,25.75,10624.25
2001,5033,2711,G,Grad,CORNELL UNIV LAW SCHOOL,PRIVATE,5-INDEPENDENT,23,22.5,9349.00
2001,174,2711,U,2 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,2,2,4574.00
2001,174,2711,U,4 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,428,397.5,849601.75
2001,174,2711,U,5 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,12,9.75,37086.75
2001,5035,2711,G,Grad,CORNELL UNIV.-JOHNSON GRAD SCHOOL,PRIVATE,5-INDEPENDENT,3,3,1175.00
2001,175,2711,U,4 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,1964,1870,4179041.50
2001,175,2711,U,5 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,35,28,96456.50
2001,5030,2711,G,Grad,CORNELL UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,35,31,8269.50
2001,5665,2711,G,Grad,CORNELL UNIVERSITY- VET MED,PUBLIC,3-SUNY SO,56,54.5,21921.00
2001,2042,2863,U,2 yr Undergrad,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1578,1238,1747090.26
2001,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,8-OTHER,70,54.5,139825.00
2001,2045,7304,U,2 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,289,232.25,558119.50
2001,6045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,26,26,60590.50
2001,5645,7273,G,Grad,CUNY  BARUCH COLL GRAD,PUBLIC,1-CUNY SR,39,29.25,10589.25
2001,1409,7273,U,2 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,44,21.75,56028.50
2001,1409,7273,U,4 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,4723,4067.92,9465689.76
2001,1409,7273,U,5 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,176,127.25,358846.50
2001,1400,2692,U,2 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,3463,2441.08,5415456.97
2001,1400,2692,U,5 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,16,7.58,17611.41
2001,1410,2687,U,2 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,17,10,26412.00
2001,1410,2687,U,4 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,3892,3172.67,7635667.04
2001,1410,2687,U,5 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,194,140.67,400055.77
2001,5205,2687,G,Grad,CUNY BROOKLYN COLLEGE GRAD,PUBLIC,1-CUNY SR,56,37.75,12130.25
2001,1411,2688,U,2 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,5,3,7819.00
2001,1411,2688,U,4 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,2940,2337.58,5818250.50
2001,1411,2688,U,5 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,238,179.13,521743.00
2001,5215,2688,G,Grad,CUNY CITY COLLEGE GRAD,PUBLIC,1-CUNY SR,40,24.25,10321.25
2001,1417,2698,U,2 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,2059,1465.79,3034789.06
2001,1417,2698,U,4 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,1763,1374.21,2800001.51
2001,1417,2698,U,5 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,70,48.33,138390.39
2001,5672,2698,G,Grad,CUNY COL STATEN ISLAND GRAD,PUBLIC,1-CUNY SR,16,10,5046.00
2001,5620,4765,G,Grad,CUNY GRAD SCH AND UNIV CENTER,PUBLIC,1-CUNY SR,141,132,47521.50
2001,1412,7022,U,2 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,4,2,4595.50
2001,1412,7022,U,4 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,2860,2215,5724645.15
2001,1412,7022,U,5 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,235,162,469685.15
2001,5271,7022,G,Grad,CUNY HERBERT H LEHMAN GRAD,PUBLIC,1-CUNY SR,24,15,5171.00
2001,1401,8611,U,2 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,1986,1439.54,3266165.10
2001,1401,8611,U,4 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,1,0.5,1200.00
2001,1401,8611,U,5 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,2,1,2400.00
2001,1413,2689,U,2 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,25,12.5,32964.50
2001,1413,2689,U,4 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,5707,4757.92,10794933.57
2001,1413,2689,U,5 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,180,123.92,352183.93
2001,5270,2689,G,Grad,CUNY HUNTER COLLEGE GRAD,PUBLIC,1-CUNY SR,106,87.75,28912.50
2001,1414,2693,U,2 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,1560,1198.54,2964021.74
2001,1414,2693,U,4 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,3482,2764.17,6683785.10
2001,1414,2693,U,5 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,187,132.75,376276.50
2001,5216,2693,G,Grad,CUNY JOHN JAY COLLEGE GRAD,PUBLIC,1-CUNY SR,29,19.5,5944.50
2001,1402,2694,U,2 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,5235,3906.17,7835319.48
2001,1402,2694,U,5 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,11,6,14303.50
2001,1403,10051,U,2 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,4099,2950.58,6276975.29
2001,1403,10051,U,5 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,14,7.33,16947.54
2001,1404,2691,U,2 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,6482,4482.63,9314019.70
2001,1404,2691,U,5 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,8,3.63,8886.79
2001,1415,10097,U,2 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,1369,942.96,2555288.19
2001,1415,10097,U,4 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,655,452.58,1258458.56
2001,1415,10097,U,5 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,48,28.5,82889.25
2001,1405,2696,U,2 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,4306,3094.71,8001082.83
2001,1405,2696,U,4 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,1442,1056.46,2938603.31
2001,1405,2696,U,5 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,103,72.46,208022.62
2001,1416,2690,U,2 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,10,6,14270.00
2001,1416,2690,U,4 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,3911,3166.46,7041283.56
2001,1416,2690,U,5 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,241,170.42,498174.05
2001,5395,2690,G,Grad,CUNY QUEENS COLLEGE GRAD,PUBLIC,1-CUNY SR,35,25,7680.75
2001,5396,2690,G,Grad,CUNY QUEENS COLLEGE LAW SCHOOL,PUBLIC,1-CUNY SR,69,60.25,23907.50
2001,1407,2697,U,2 yr Undergrad,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,3570,2569.29,4959437.50
2001,1407,2697,U,5 yr Undergrad,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,1,0.5,1200.00
2001,1418,4759,U,2 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,9,6,15841.00
2001,1418,4759,U,4 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,2075,1621.17,4154119.28
2001,1418,4759,U,5 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,107,80.04,227239.27
2001,195,2712,U,2 yr Undergrad,D'YOUVILLE UNIVERSITY - 4YR UG,PRIVATE,5-INDEPENDENT,2,1.17,4739.13
2001,195,2712,U,4 yr Undergrad,D'YOUVILLE UNIVERSITY - 4YR UG,PRIVATE,5-INDEPENDENT,431,372.17,933454.71
2001,195,2712,U,5 yr Undergrad,D'YOUVILLE UNIVERSITY - 4YR UG,PRIVATE,5-INDEPENDENT,11,6.5,24626.00
2001,5720,2712,G,Grad,D'YOUVILLE UNIVERSITY-GRAD,PRIVATE,5-INDEPENDENT,58,49,15668.50
2001,670,2808,U,2 yr Undergrad,DAEMEN UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,12,7.92,18328.13
2001,670,2808,U,4 yr Undergrad,DAEMEN UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,941,838.67,1829119.90
2001,670,2808,U,5 yr Undergrad,DAEMEN UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,14,11.5,37659.00
2001,5775,2808,G,Grad,DAEMEN UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,1,0.5,275.00
2001,2265,21691,U,2 yr Undergrad,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,128,113.5,333924.50
2001,2315,10727,U,2 yr Undergrad,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,455,364,1325375.00
2001,6315,10727,U,4 yr Undergrad,DEVRY COLLEGEE OF NEW YORK 4YR,PRIVATE,6-BUS. DEGREE,890,877.08,2855342.92
2001,2051,2713,U,4 yr Undergrad,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,74,42.5,102017.23
2001,2050,2713,U,2 yr Undergrad,DOMINICAN UNIVERSITY OF NY 4YR UG,PRIVATE,5-INDEPENDENT,4,3,5575.00
2001,2050,2713,U,4 yr Undergrad,DOMINICAN UNIVERSITY OF NY 4YR UG,PRIVATE,5-INDEPENDENT,321,277.42,731125.76
2001,515,22178,U,2 yr Undergrad,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,8-OTHER,10,5.5,19723.00
2001,11,2667,U,2 yr Undergrad,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,5,18925.00
2001,11,2667,U,4 yr Undergrad,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1092,932.75,2502685.75
2001,11,2667,U,5 yr Undergrad,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,25,17.5,61921.00
2001,5011,2667,G,Grad,DOWLING COLLEGE GRAD,PRIVATE,5-INDEPENDENT,55,31.25,8643.25
2001,7252,11918,U,2 yr Undergrad,DRAKE BUSINESS SCHOOL BRONX,PRIVATE,7-BUS. NON-DEG,608,534.75,2316775.65
2001,7256,11916,U,2 yr Undergrad,DRAKE BUSINESS SCHOOL FLUSHING,PRIVATE,7-BUS. NON-DEG,240,185,823446.00
2001,7258,11915,U,2 yr Undergrad,DRAKE BUSINESS SCHOOL STATEN IS.,PRIVATE,7-BUS. NON-DEG,75,70.5,297278.50
2001,7913,11917,U,2 yr Undergrad,DRAKE SCHOOL OF MANHATTAN,PRIVATE,7-BUS. NON-DEG,383,318.58,1327542.01
2001,2053,2864,U,2 yr Undergrad,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1159,915.25,1137279.50
2001,2053,2864,U,5 yr Undergrad,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1,0.5,1100.00
2001,7260,9043,U,2 yr Undergrad,ELMIRA BUSINESS INST,PRIVATE,6-BUS. DEGREE,245,211,783335.00
2001,215,2718,U,2 yr Undergrad,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,9,5,8588.50
2001,215,2718,U,4 yr Undergrad,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,459,426,838391.25
2001,5630,2718,G,Grad,ELMIRA COLLEGE GRAD,PRIVATE,5-INDEPENDENT,3,1.75,745.75
2001,7510,22195,U,2 yr Undergrad,EMPIRE EDUC CORP (MILDRED ELLEY),PRIVATE,6-BUS. DEGREE,381,319.08,1233783.38
2001,913,10286,U,2 yr Undergrad,EMPIRE STATE UNIV (UNDERGRADUATE),PUBLIC,3-SUNY SO,15,9,24149.70
2001,913,10286,U,4 yr Undergrad,EMPIRE STATE UNIV (UNDERGRADUATE),PUBLIC,3-SUNY SO,1965,1394.17,3393034.56
2001,5680,10286,G,Grad,EMPIRE STATE UNIVERSITY GRAD,PUBLIC,3-SUNY SO,12,6.5,2644.50
2001,2065,10684,U,2 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1775,1288.42,2424412.14
2001,2065,10684,U,5 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,8,5,10333.00
2001,2060,2865,U,2 yr Undergrad,ERIE COMMUNITY COLLEGE NORTH,PUBLIC,4-SUNY CC,1934,1481.25,1986411.84
2001,2060,2865,U,5 yr Undergrad,ERIE COMMUNITY COLLEGE NORTH,PUBLIC,4-SUNY CC,3,2,4586.00
2001,2063,12427,U,2 yr Undergrad,ERIE COMMUNITY COLLEGE SOUTH,PUBLIC,4-SUNY CC,1397,1107.42,1325071.49
2001,7845,4811,U,2 yr Undergrad,EVEREST INSTITUTE,PRIVATE,6-BUS. DEGREE,1219,907.33,3441509.01
2001,999,2834,U,4 yr Undergrad,EXCELSIOR UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5,3,5375.00
2001,975,2866,U,2 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,1,0.5,2012.50
2001,975,2866,U,4 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,592,510.5,1001838.63
2001,975,2866,U,5 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,29,26,72892.75
2001,2070,2866,U,2 yr Undergrad,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1152,977.5,1578472.20
